transaction_id,account_id,transaction_type,amount,currency,category,merchant_name,description,transaction_date,value_date,reference_number,status,channel,balance_after,initiated_by
1565,351,Debit,13448.37,USD,Direct Deposit,Nike,Debit - Direct Deposit,2024-12-05 06:45:45,2024-12-05,TXN0000001565,Completed,Wire,189093.92,29.0
1566,308,Debit,13130.1,USD,Loan Payment,Bill Payment - Water,Debit - Loan Payment,2022-04-26 10:21:12,2022-04-26,TXN0000001566,Completed,Branch,282559.98,
1567,135,Debit,2152.04,USD,Dining,ATM Cash,Debit - Dining,2023-12-05 21:56:51,2023-12-05,TXN0000001567,Completed,POS,48371.69,49.0
1568,404,Debit,1445.11,USD,Utilities,Walgreens,Debit - Utilities,2024-08-06 00:04:55,2024-08-06,TXN0000001568,Completed,Branch,146919.24,
1569,328,Debit,901.57,USD,ATM Withdrawal,Shell,Debit - ATM Withdrawal,2022-03-04 16:44:12,2022-03-04,TXN0000001569,Completed,Mobile,229275.3,
1570,475,Debit,386.78,USD,Tax,Whole Foods,Debit - Tax,2022-08-08 19:22:25,2022-08-08,TXN0000001570,Failed,Online,246582.82,24.0
1571,177,Credit,11786.82,USD,Loan Payment,Walmart,Credit - Loan Payment,2023-03-20 20:49:10,2023-03-20,TXN0000001571,Completed,Online,174407.61,
1572,240,Debit,9660.14,USD,Groceries,Google Play,Debit - Groceries,2024-06-13 14:09:29,2024-06-13,TXN0000001572,Completed,Wire,25652.68,36.0
1573,371,Debit,5304.38,USD,Other,Medical Center,Debit - Other,2023-05-08 10:02:18,2023-05-08,TXN0000001573,Completed,Wire,7099.81,
1574,259,Credit,2045.3,USD,Direct Deposit,Trader Joe's,Credit - Direct Deposit,2022-08-28 00:26:19,2022-08-28,TXN0000001574,Completed,ATM,24989.51,58.0
1575,117,Debit,11998.94,USD,Direct Deposit,Wire Transfer,Debit - Direct Deposit,2023-02-11 23:33:01,2023-02-11,TXN0000001575,Completed,Mobile,19665.86,
1576,181,Debit,6413.36,USD,Travel,Walgreens,Debit - Travel,2022-05-16 10:27:49,2022-05-16,TXN0000001576,Completed,Branch,245635.36,8.0
1577,155,Credit,11599.31,USD,Utilities,Costco,Credit - Utilities,2024-12-16 21:30:33,2024-12-16,TXN0000001577,Completed,Online,10869.48,
1578,36,Debit,9271.42,USD,Dining,Bill Payment - Electric,Debit - Dining,2024-05-13 19:20:41,2024-05-13,TXN0000001578,Completed,Wire,20140.94,
1579,310,Debit,2367.59,USD,Entertainment,Netflix,Debit - Entertainment,2024-06-08 00:06:45,2024-06-08,TXN0000001579,Completed,POS,9866.2,10.0
1580,223,Debit,4814.68,USD,Tax,Costco,Debit - Tax,2024-12-17 11:51:24,2024-12-17,TXN0000001580,Completed,Online,69284.88,
1581,501,Credit,14875.53,USD,Utilities,Uber,Credit - Utilities,2024-01-23 06:15:54,2024-01-23,TXN0000001581,Completed,Wire,64514.17,36.0
1582,118,Debit,4359.14,USD,Insurance,Spotify,Debit - Insurance,2022-02-16 20:54:42,2022-02-16,TXN0000001582,Completed,Online,234298.19,2.0
1583,279,Debit,8886.91,USD,Travel,ACH Transfer,Debit - Travel,2022-02-13 05:03:12,2022-02-13,TXN0000001583,Completed,POS,141899.53,
1584,60,Debit,6807.28,USD,Shopping,Planet Fitness,Debit - Shopping,2023-07-11 07:09:28,2023-07-11,TXN0000001584,Completed,ATM,247478.38,49.0
1585,121,Debit,392.44,USD,ATM Withdrawal,ACH Transfer,Debit - ATM Withdrawal,2024-10-25 14:15:26,2024-10-25,TXN0000001585,Failed,POS,218154.88,6.0
1586,324,Debit,14648.33,USD,Groceries,Bill Payment - Internet,Debit - Groceries,2022-10-19 23:46:53,2022-10-19,TXN0000001586,Completed,Online,17188.51,
1587,24,Credit,5181.2,USD,Payroll,University Tuition,Credit - Payroll,2023-09-18 09:46:48,2023-09-18,TXN0000001587,Pending,Mobile,118561.15,39.0
1588,141,Debit,3273.78,USD,Subscription,Amazon,Debit - Subscription,2022-04-03 01:34:02,2022-04-03,TXN0000001588,Completed,Wire,204037.36,34.0
1589,28,Debit,12999.85,USD,Utilities,Starbucks,Debit - Utilities,2023-03-03 04:26:40,2023-03-03,TXN0000001589,Completed,Online,74143.8,
1590,221,Credit,11986.42,USD,Education,Bill Payment - Electric,Credit - Education,2023-06-09 12:19:36,2023-06-09,TXN0000001590,Completed,Branch,84879.56,45.0
1591,176,Debit,7022.34,USD,Groceries,ACH Transfer,Debit - Groceries,2024-06-16 12:49:12,2024-06-16,TXN0000001591,Completed,POS,255126.32,21.0
1592,383,Debit,11140.68,USD,Healthcare,Spotify,Debit - Healthcare,2023-05-07 10:56:27,2023-05-07,TXN0000001592,Completed,ATM,268143.78,27.0
1593,220,Debit,7791.18,USD,Transfer,Sephora,Debit - Transfer,2023-01-01 09:10:52,2023-01-01,TXN0000001593,Completed,POS,272571.57,
1594,201,Debit,13170.64,USD,ATM Withdrawal,Apple,Debit - ATM Withdrawal,2022-08-14 19:47:29,2022-08-14,TXN0000001594,Completed,ATM,76687.38,
1595,262,Debit,5462.02,USD,Loan Payment,H&M,Debit - Loan Payment,2023-10-05 00:45:44,2023-10-05,TXN0000001595,Pending,Branch,154695.46,
1596,273,Credit,5894.03,USD,Rent/Mortgage,Shell,Credit - Rent/Mortgage,2022-05-18 05:25:28,2022-05-18,TXN0000001596,Completed,Online,30800.4,
1597,173,Debit,7212.31,USD,Dining,Google Play,Debit - Dining,2022-07-09 06:05:14,2022-07-09,TXN0000001597,Completed,Branch,466.14,7.0
1598,276,Debit,11989.0,USD,Healthcare,Walgreens,Debit - Healthcare,2023-11-14 14:28:51,2023-11-14,TXN0000001598,Completed,Wire,92793.36,
1599,71,Credit,6211.66,USD,Education,Netflix,Credit - Education,2022-07-03 17:09:17,2022-07-03,TXN0000001599,Completed,ATM,257784.04,
1600,78,Credit,7746.44,USD,Transfer,Amazon,Credit - Transfer,2023-09-13 20:43:35,2023-09-13,TXN0000001600,Completed,Branch,101275.34,
1601,389,Debit,13646.59,USD,Transfer,Wire Transfer,Debit - Transfer,2023-09-11 15:20:03,2023-09-11,TXN0000001601,Failed,Mobile,151473.71,17.0
1602,512,Debit,1343.48,USD,Payroll,Home Depot,Debit - Payroll,2022-02-12 09:54:48,2022-02-12,TXN0000001602,Completed,Wire,81080.03,
1603,288,Debit,12714.15,USD,Healthcare,H&M,Debit - Healthcare,2024-11-13 21:41:14,2024-11-13,TXN0000001603,Completed,ATM,1668.88,1.0
1604,95,Debit,9653.29,USD,Shopping,ACH Transfer,Debit - Shopping,2022-08-25 09:58:14,2022-08-25,TXN0000001604,Completed,Online,290570.91,
1605,274,Debit,10357.29,USD,Subscription,Nike,Debit - Subscription,2022-11-19 14:06:09,2022-11-19,TXN0000001605,Completed,Online,160058.87,43.0
1606,333,Debit,323.12,USD,Other,Google Play,Debit - Other,2022-10-28 20:51:54,2022-10-28,TXN0000001606,Completed,Wire,180972.36,
1607,370,Credit,8154.39,USD,Utilities,H&M,Credit - Utilities,2022-10-21 13:31:55,2022-10-21,TXN0000001607,Completed,Branch,256695.89,49.0
1608,247,Debit,12243.88,USD,Payroll,Airbnb,Debit - Payroll,2024-05-22 23:52:08,2024-05-22,TXN0000001608,Completed,Wire,288323.58,
1609,35,Credit,10365.72,USD,Transfer,Bill Payment - Internet,Credit - Transfer,2024-01-27 13:12:16,2024-01-27,TXN0000001609,Completed,Wire,172496.89,57.0
1610,313,Debit,8909.17,USD,Healthcare,Delta Airlines,Debit - Healthcare,2023-02-01 06:11:06,2023-02-01,TXN0000001610,Completed,Mobile,127751.78,
1611,142,Credit,14714.59,USD,Rent/Mortgage,Publix,Credit - Rent/Mortgage,2024-12-16 03:08:36,2024-12-16,TXN0000001611,Completed,Online,141869.85,11.0
1612,13,Credit,6224.18,USD,Utilities,The Gym,Credit - Utilities,2024-10-04 04:38:57,2024-10-04,TXN0000001612,Completed,Branch,137748.14,
1613,327,Debit,3514.29,USD,Entertainment,Costco,Debit - Entertainment,2023-09-28 19:47:02,2023-09-28,TXN0000001613,Completed,Online,126191.34,
1614,94,Credit,796.26,USD,Subscription,Planet Fitness,Credit - Subscription,2022-01-20 19:41:53,2022-01-20,TXN0000001614,Completed,ATM,36760.43,
1615,346,Debit,6076.13,USD,Utilities,Target,Debit - Utilities,2023-01-07 21:45:50,2023-01-07,TXN0000001615,Pending,POS,89822.41,19.0
1616,296,Debit,9383.07,USD,Direct Deposit,Publix,Debit - Direct Deposit,2023-05-02 19:37:30,2023-05-02,TXN0000001616,Completed,POS,59799.95,
1617,174,Debit,10694.41,USD,Education,ACH Transfer,Debit - Education,2024-10-19 20:14:00,2024-10-19,TXN0000001617,Completed,POS,36533.0,14.0
1618,142,Debit,13279.02,USD,Education,Planet Fitness,Debit - Education,2023-03-02 12:26:06,2023-03-02,TXN0000001618,Failed,Mobile,27852.75,
1619,531,Debit,13253.09,USD,Utilities,Planet Fitness,Debit - Utilities,2024-03-26 01:42:26,2024-03-26,TXN0000001619,Failed,Wire,266921.98,
1620,75,Credit,7315.13,USD,Other,Spotify,Credit - Other,2022-07-07 16:32:30,2022-07-07,TXN0000001620,Reversed,ATM,21896.04,
1621,264,Debit,5727.99,USD,Utilities,Medical Center,Debit - Utilities,2022-06-10 02:46:09,2022-06-10,TXN0000001621,Pending,Online,17165.54,
1622,372,Debit,2587.76,USD,Loan Payment,Costco,Debit - Loan Payment,2024-01-31 08:51:58,2024-01-31,TXN0000001622,Failed,Wire,154370.27,
1623,190,Debit,7456.13,USD,Rent/Mortgage,Bill Payment - Water,Debit - Rent/Mortgage,2023-03-31 05:09:30,2023-03-31,TXN0000001623,Completed,Wire,148168.67,1.0
1624,481,Credit,9488.21,USD,Insurance,Walgreens,Credit - Insurance,2023-01-12 07:45:05,2023-01-12,TXN0000001624,Completed,ATM,46204.06,49.0
1625,564,Debit,11324.52,USD,Education,Bill Payment - Internet,Debit - Education,2024-01-21 10:11:11,2024-01-21,TXN0000001625,Reversed,ATM,183965.92,
1626,422,Credit,2226.89,USD,Travel,Costco,Credit - Travel,2023-07-15 03:36:43,2023-07-15,TXN0000001626,Completed,Online,248512.37,
1627,471,Credit,6148.6,USD,Education,ATM Cash,Credit - Education,2024-11-04 16:34:28,2024-11-04,TXN0000001627,Completed,ATM,230329.32,1.0
1628,194,Debit,145.38,USD,Other,The Gym,Debit - Other,2022-02-02 21:27:37,2022-02-02,TXN0000001628,Completed,Online,145712.87,50.0
1629,541,Debit,13785.81,USD,Travel,Best Buy,Debit - Travel,2024-06-20 01:28:49,2024-06-20,TXN0000001629,Completed,Mobile,239965.09,51.0
1630,528,Debit,4095.16,USD,Payroll,BP,Debit - Payroll,2024-07-11 12:59:50,2024-07-11,TXN0000001630,Completed,Wire,129993.4,
1631,554,Debit,12978.61,USD,Transfer,H&M,Debit - Transfer,2024-08-14 10:36:48,2024-08-14,TXN0000001631,Completed,Mobile,239331.45,
1632,349,Debit,4750.61,USD,Shopping,Direct Deposit - Employer,Debit - Shopping,2023-10-26 10:20:32,2023-10-26,TXN0000001632,Completed,Wire,82129.18,50.0
1633,515,Credit,6701.78,USD,Other,ACH Transfer,Credit - Other,2023-02-26 16:15:01,2023-02-26,TXN0000001633,Completed,Branch,51.21,59.0
1634,199,Debit,5008.33,USD,Shopping,Starbucks,Debit - Shopping,2022-08-20 17:17:28,2022-08-20,TXN0000001634,Completed,Online,118557.78,15.0
1635,222,Debit,12677.5,USD,Education,Google Play,Debit - Education,2024-10-27 09:41:51,2024-10-27,TXN0000001635,Completed,Branch,285686.48,15.0
1636,11,Credit,14986.42,USD,Subscription,Target,Credit - Subscription,2023-02-05 15:35:50,2023-02-05,TXN0000001636,Completed,Online,99838.43,
1637,151,Debit,4077.17,USD,Education,IKEA,Debit - Education,2024-01-14 12:49:57,2024-01-14,TXN0000001637,Completed,Branch,212135.15,
1638,26,Credit,10802.11,USD,Healthcare,Zara,Credit - Healthcare,2022-11-23 03:11:06,2022-11-23,TXN0000001638,Completed,Mobile,179744.22,14.0
1639,140,Debit,6517.7,USD,ATM Withdrawal,Shell,Debit - ATM Withdrawal,2023-02-05 14:09:50,2023-02-05,TXN0000001639,Completed,Branch,208842.77,11.0
1640,477,Debit,13428.25,USD,Direct Deposit,Walgreens,Debit - Direct Deposit,2024-02-12 12:24:23,2024-02-12,TXN0000001640,Completed,POS,61577.19,3.0
1641,235,Debit,12368.46,USD,Dining,Bill Payment - Electric,Debit - Dining,2022-01-11 17:27:36,2022-01-11,TXN0000001641,Completed,Branch,41915.05,
1642,35,Debit,11146.21,USD,Groceries,Home Depot,Debit - Groceries,2023-02-19 22:07:42,2023-02-19,TXN0000001642,Completed,Online,204522.74,41.0
1643,547,Debit,5507.65,USD,Utilities,IKEA,Debit - Utilities,2022-07-18 15:48:38,2022-07-18,TXN0000001643,Completed,POS,187407.0,
1644,476,Debit,6598.88,USD,Other,IKEA,Debit - Other,2024-03-24 15:22:00,2024-03-24,TXN0000001644,Completed,Wire,202937.02,
1645,395,Credit,13404.79,USD,Education,IKEA,Credit - Education,2023-04-05 11:56:23,2023-04-05,TXN0000001645,Completed,Branch,91456.12,47.0
1646,99,Debit,7342.52,USD,Tax,Planet Fitness,Debit - Tax,2022-12-12 13:49:49,2022-12-12,TXN0000001646,Completed,Online,129957.94,
1647,212,Debit,9438.96,USD,Subscription,University Tuition,Debit - Subscription,2022-11-04 22:08:24,2022-11-04,TXN0000001647,Completed,POS,108160.52,
1648,136,Debit,9535.25,USD,Other,Best Buy,Debit - Other,2022-03-01 01:20:40,2022-03-01,TXN0000001648,Completed,POS,272963.7,30.0
1649,217,Credit,10401.09,USD,Groceries,CVS,Credit - Groceries,2023-01-05 18:07:20,2023-01-05,TXN0000001649,Completed,POS,111613.41,
1650,354,Debit,11690.88,USD,Groceries,Kroger,Debit - Groceries,2022-07-18 11:29:26,2022-07-18,TXN0000001650,Completed,Mobile,129754.86,
1651,38,Debit,9693.84,USD,Direct Deposit,ACH Transfer,Debit - Direct Deposit,2023-04-08 09:43:50,2023-04-08,TXN0000001651,Completed,ATM,261120.59,
1652,253,Debit,8393.15,USD,Healthcare,Uber,Debit - Healthcare,2024-08-14 08:38:28,2024-08-14,TXN0000001652,Pending,ATM,68564.4,22.0
1653,318,Debit,12847.89,USD,Education,BP,Debit - Education,2022-09-20 08:54:41,2022-09-20,TXN0000001653,Completed,Branch,169359.84,26.0
1654,453,Debit,3089.27,USD,Travel,University Tuition,Debit - Travel,2022-12-20 22:56:35,2022-12-20,TXN0000001654,Completed,POS,100381.88,
1655,8,Debit,8345.42,USD,Healthcare,Delta Airlines,Debit - Healthcare,2023-05-13 16:49:18,2023-05-13,TXN0000001655,Completed,Mobile,233387.26,
1656,204,Credit,7049.48,USD,Investment,Costco,Credit - Investment,2024-02-02 02:54:18,2024-02-02,TXN0000001656,Completed,Online,221237.58,6.0
1657,150,Debit,14100.28,USD,Education,Nike,Debit - Education,2024-11-09 02:37:30,2024-11-09,TXN0000001657,Completed,Wire,291865.05,
1658,473,Debit,10797.53,USD,Transfer,Costco,Debit - Transfer,2022-09-22 02:30:04,2022-09-22,TXN0000001658,Completed,POS,135057.29,37.0
1659,67,Debit,10013.31,USD,Groceries,Medical Center,Debit - Groceries,2022-05-30 04:33:50,2022-05-30,TXN0000001659,Completed,POS,2123.33,
1660,406,Credit,11217.1,USD,ATM Withdrawal,H&M,Credit - ATM Withdrawal,2022-08-28 14:55:42,2022-08-28,TXN0000001660,Completed,Mobile,231838.38,36.0
1661,481,Debit,9210.95,USD,Payroll,Direct Deposit - Employer,Debit - Payroll,2022-05-22 22:21:38,2022-05-22,TXN0000001661,Reversed,ATM,235854.5,40.0
1662,203,Debit,1451.82,USD,Travel,IKEA,Debit - Travel,2023-03-31 14:15:00,2023-03-31,TXN0000001662,Completed,POS,31340.14,
1663,503,Debit,10736.87,USD,Travel,Bill Payment - Internet,Debit - Travel,2023-11-08 06:14:37,2023-11-08,TXN0000001663,Completed,Branch,274164.14,51.0
1664,240,Debit,11521.93,USD,Dining,Shell,Debit - Dining,2023-05-21 18:34:24,2023-05-21,TXN0000001664,Completed,POS,8028.33,
1665,448,Debit,13775.94,USD,Utilities,Home Depot,Debit - Utilities,2024-05-09 06:01:29,2024-05-09,TXN0000001665,Completed,Branch,221785.18,29.0
1666,542,Debit,14649.99,USD,Payroll,Google Play,Debit - Payroll,2023-01-17 09:20:07,2023-01-17,TXN0000001666,Completed,POS,245642.76,
1667,220,Credit,5926.68,USD,Insurance,BP,Credit - Insurance,2022-03-31 17:22:06,2022-03-31,TXN0000001667,Completed,POS,258032.7,
1668,288,Debit,12033.42,USD,Transfer,Best Buy,Debit - Transfer,2023-02-17 00:01:58,2023-02-17,TXN0000001668,Completed,Online,106856.45,
1669,338,Debit,14951.19,USD,Transfer,Publix,Debit - Transfer,2022-06-08 15:25:10,2022-06-08,TXN0000001669,Completed,Online,150825.57,5.0
1670,534,Credit,3144.44,USD,Loan Payment,Internal Transfer,Credit - Loan Payment,2023-10-14 20:06:10,2023-10-14,TXN0000001670,Completed,Mobile,-791.78,20.0
1671,218,Debit,6036.02,USD,Subscription,Planet Fitness,Debit - Subscription,2023-03-06 01:39:22,2023-03-06,TXN0000001671,Completed,POS,35880.23,48.0
1672,437,Credit,2794.75,USD,Entertainment,Target,Credit - Entertainment,2023-06-10 02:38:33,2023-06-10,TXN0000001672,Reversed,Online,217834.39,
1673,321,Debit,8269.19,USD,Travel,McDonald's,Debit - Travel,2024-02-20 22:19:45,2024-02-20,TXN0000001673,Completed,Wire,12368.75,
1674,126,Debit,7817.49,USD,Direct Deposit,Costco,Debit - Direct Deposit,2022-11-30 18:27:39,2022-11-30,TXN0000001674,Completed,POS,124211.14,
1675,2,Credit,12224.02,USD,Investment,Trader Joe's,Credit - Investment,2023-05-03 11:08:17,2023-05-03,TXN0000001675,Completed,ATM,49372.43,
1676,198,Credit,1589.81,USD,Groceries,Walgreens,Credit - Groceries,2022-04-17 12:50:40,2022-04-17,TXN0000001676,Pending,Branch,256701.34,7.0
1677,384,Credit,5772.12,USD,Utilities,Delta Airlines,Credit - Utilities,2024-07-17 13:15:58,2024-07-17,TXN0000001677,Completed,POS,33896.67,
1678,383,Credit,13156.43,USD,Insurance,Bill Payment - Internet,Credit - Insurance,2022-07-07 16:16:39,2022-07-07,TXN0000001678,Completed,Wire,242978.38,
1679,546,Debit,1223.18,USD,Travel,ACH Transfer,Debit - Travel,2024-10-22 16:26:13,2024-10-22,TXN0000001679,Completed,ATM,160416.65,
1680,152,Debit,10607.32,USD,Tax,Amazon,Debit - Tax,2023-07-23 00:03:33,2023-07-23,TXN0000001680,Completed,Wire,29525.37,28.0
1681,158,Debit,3113.83,USD,Shopping,Home Depot,Debit - Shopping,2022-04-26 07:20:14,2022-04-26,TXN0000001681,Completed,Branch,48121.21,9.0
1682,272,Credit,9986.21,USD,ATM Withdrawal,McDonald's,Credit - ATM Withdrawal,2024-01-13 13:08:58,2024-01-13,TXN0000001682,Failed,Mobile,148304.04,
1683,395,Debit,10745.5,USD,Payroll,Walmart,Debit - Payroll,2024-04-20 06:15:43,2024-04-20,TXN0000001683,Completed,ATM,19556.28,59.0
1684,425,Debit,10812.5,USD,Direct Deposit,Nike,Debit - Direct Deposit,2022-04-03 12:01:09,2022-04-03,TXN0000001684,Completed,Branch,282900.95,
1685,503,Credit,2521.11,USD,Entertainment,Sephora,Credit - Entertainment,2024-05-11 04:18:40,2024-05-11,TXN0000001685,Completed,Wire,18105.19,6.0
1686,135,Debit,13122.15,USD,Direct Deposit,Starbucks,Debit - Direct Deposit,2022-10-31 22:59:48,2022-10-31,TXN0000001686,Completed,Branch,174698.67,
1687,139,Credit,6438.44,USD,Shopping,Spotify,Credit - Shopping,2022-12-10 13:30:25,2022-12-10,TXN0000001687,Completed,Wire,101593.93,28.0
1688,21,Debit,9499.35,USD,Other,Bill Payment - Water,Debit - Other,2023-09-21 11:08:24,2023-09-21,TXN0000001688,Completed,Branch,107152.37,23.0
1689,92,Credit,2115.59,USD,Dining,Sephora,Credit - Dining,2022-12-04 08:01:35,2022-12-04,TXN0000001689,Completed,ATM,120889.41,18.0
1690,14,Debit,3827.38,USD,Travel,Bill Payment - Electric,Debit - Travel,2022-03-08 00:33:26,2022-03-08,TXN0000001690,Completed,Wire,182966.62,59.0
1691,263,Credit,12066.83,USD,Tax,Airbnb,Credit - Tax,2023-01-02 17:54:57,2023-01-02,TXN0000001691,Completed,Branch,78347.24,
1692,31,Debit,174.31,USD,Insurance,Target,Debit - Insurance,2024-02-19 01:21:33,2024-02-19,TXN0000001692,Completed,Online,207385.56,
1693,349,Debit,6483.54,USD,Tax,Internal Transfer,Debit - Tax,2022-12-09 10:32:45,2022-12-09,TXN0000001693,Completed,Branch,171021.08,
1694,265,Debit,9126.22,USD,Payroll,Whole Foods,Debit - Payroll,2022-05-02 10:32:21,2022-05-02,TXN0000001694,Completed,POS,197035.5,
1695,466,Debit,13615.61,USD,Transfer,Home Depot,Debit - Transfer,2023-05-07 04:38:36,2023-05-07,TXN0000001695,Completed,Wire,159629.86,
1696,400,Credit,13172.18,USD,Healthcare,Target,Credit - Healthcare,2022-10-31 07:29:18,2022-10-31,TXN0000001696,Completed,Branch,148106.09,
1697,127,Debit,14838.44,USD,Education,Trader Joe's,Debit - Education,2024-03-16 20:30:01,2024-03-16,TXN0000001697,Completed,ATM,39559.96,
1698,133,Debit,14359.77,USD,Utilities,Nike,Debit - Utilities,2022-07-07 21:42:15,2022-07-07,TXN0000001698,Completed,Wire,161583.13,28.0
1699,195,Debit,8951.86,USD,Shopping,Zara,Debit - Shopping,2023-02-24 12:52:35,2023-02-24,TXN0000001699,Pending,POS,275164.35,
1700,495,Credit,1874.91,USD,Healthcare,CVS,Credit - Healthcare,2023-08-11 22:43:00,2023-08-11,TXN0000001700,Completed,Wire,146812.5,
1701,46,Debit,944.52,USD,Healthcare,Shell,Debit - Healthcare,2024-02-12 10:27:49,2024-02-12,TXN0000001701,Completed,Wire,281281.28,21.0
1702,281,Debit,14415.4,USD,Insurance,Kroger,Debit - Insurance,2022-08-24 03:32:26,2022-08-24,TXN0000001702,Completed,Mobile,249173.84,
1703,536,Debit,9003.45,USD,Utilities,Walgreens,Debit - Utilities,2023-12-05 02:45:18,2023-12-05,TXN0000001703,Completed,ATM,101183.24,10.0
1704,369,Debit,4957.54,USD,Utilities,Spotify,Debit - Utilities,2022-10-20 16:43:30,2022-10-20,TXN0000001704,Completed,Branch,275481.16,
1705,236,Debit,9958.56,USD,Direct Deposit,Shell,Debit - Direct Deposit,2022-08-21 02:53:37,2022-08-21,TXN0000001705,Completed,Wire,36197.45,39.0
1706,151,Debit,13746.34,USD,Direct Deposit,Airbnb,Debit - Direct Deposit,2022-06-19 07:55:15,2022-06-19,TXN0000001706,Pending,Wire,239433.74,18.0
1707,552,Debit,7680.39,USD,Payroll,Home Depot,Debit - Payroll,2024-12-15 03:03:17,2024-12-15,TXN0000001707,Completed,Wire,139138.46,
1708,558,Debit,10337.93,USD,Loan Payment,BP,Debit - Loan Payment,2022-03-12 02:39:31,2022-03-12,TXN0000001708,Completed,ATM,127552.31,34.0
1709,234,Credit,3255.94,USD,Other,ATM Cash,Credit - Other,2024-11-24 14:30:40,2024-11-24,TXN0000001709,Completed,ATM,195596.22,
1710,155,Debit,2440.21,USD,Travel,Planet Fitness,Debit - Travel,2023-06-19 01:55:42,2023-06-19,TXN0000001710,Completed,POS,226200.99,28.0
1711,341,Debit,7559.52,USD,Subscription,Publix,Debit - Subscription,2023-03-15 10:41:54,2023-03-15,TXN0000001711,Pending,Mobile,63175.29,
1712,515,Debit,2932.13,USD,Rent/Mortgage,BP,Debit - Rent/Mortgage,2024-08-31 04:21:19,2024-08-31,TXN0000001712,Completed,Branch,224103.46,
1713,208,Debit,1752.21,USD,Subscription,Bill Payment - Water,Debit - Subscription,2024-03-28 17:06:59,2024-03-28,TXN0000001713,Completed,POS,6597.92,3.0
1714,258,Debit,5483.49,USD,Tax,Walgreens,Debit - Tax,2024-03-30 01:57:07,2024-03-30,TXN0000001714,Completed,Mobile,46810.19,
1715,407,Debit,6527.79,USD,Education,Bill Payment - Electric,Debit - Education,2022-03-10 18:09:42,2022-03-10,TXN0000001715,Completed,POS,290930.54,
1716,513,Debit,1186.38,USD,Shopping,Direct Deposit - Employer,Debit - Shopping,2022-03-28 09:29:53,2022-03-28,TXN0000001716,Completed,ATM,204888.32,53.0
1717,400,Debit,9063.05,USD,Entertainment,Shell,Debit - Entertainment,2023-07-31 23:27:21,2023-07-31,TXN0000001717,Completed,ATM,196656.77,
